Tarih,Dolar,Euro,mes,dia,ano,ano_mes
7/13/2011,1.65,2.29,7,13,2011,2011.7
7/14/2011,1.64,2.31,7,14,2011,2011.7
7/15/2011,1.64,2.33,7,15,2011,2011.7
7/16/2011,,,7,16,2011,2011.7
7/17/2011,,,7,17,2011,2011.7
7/18/2011,1.64,2.32,7,18,2011,2011.7
7/19/2011,1.66,2.33,7,19,2011,2011.7
7/20/2011,1.65,2.34,7,20,2011,2011.7
7/21/2011,1.65,2.34,7,21,2011,2011.7
7/22/2011,1.67,2.37,7,22,2011,2011.7
7/23/2011,,,7,23,2011,2011.7
7/24/2011,,,7,24,2011,2011.7
7/25/2011,1.67,2.40,7,25,2011,2011.7
7/26/2011,1.71,2.46,7,26,2011,2011.7
7/27/2011,1.71,2.48,7,27,2011,2011.7
7/28/2011,1.69,2.44,7,28,2011,2011.7
7/29/2011,1.67,2.39,7,29,2011,2011.7
7/30/2011,,,7,30,2011,2011.7
7/31/2011,,,7,31,2011,2011.7
8/1/2011,1.67,2.39,8,1,2011,2011.8
8/2/2011,1.67,2.40,8,2,2011,2011.8
8/3/2011,1.69,2.40,8,3,2011,2011.8
8/4/2011,1.70,2.43,8,4,2011,2011.8
8/5/2011,1.71,2.43,8,5,2011,2011.8
8/6/2011,,,8,6,2011,2011.8
8/7/2011,,,8,7,2011,2011.8
8/8/2011,1.73,2.45,8,8,2011,2011.8
8/9/2011,1.74,2.48,8,9,2011,2011.8
8/10/2011,1.76,2.51,8,10,2011,2011.8
8/11/2011,1.74,2.50,8,11,2011,2011.8
8/12/2011,1.77,2.51,8,12,2011,2011.8
8/13/2011,,,8,13,2011,2011.8
8/14/2011,,,8,14,2011,2011.8
8/15/2011,1.78,2.53,8,15,2011,2011.8
8/16/2011,1.76,2.52,8,16,2011,2011.8
8/17/2011,1.77,2.55,8,17,2011,2011.8
8/18/2011,1.76,2.54,8,18,2011,2011.8
8/19/2011,1.77,2.54,8,19,2011,2011.8
8/20/2011,,,8,20,2011,2011.8
8/21/2011,,,8,21,2011,2011.8
8/22/2011,1.78,2.55,8,22,2011,2011.8
8/23/2011,1.78,2.57,8,23,2011,2011.8
8/24/2011,1.78,2.57,8,24,2011,2011.8
8/25/2011,1.77,2.56,8,25,2011,2011.8
8/26/2011,1.76,2.54,8,26,2011,2011.8
8/27/2011,,,8,27,2011,2011.8
8/28/2011,,,8,28,2011,2011.8
8/29/2011,1.75,2.52,8,29,2011,2011.8
8/30/2011,,,8,30,2011,2011.8
8/31/2011,,,8,31,2011,2011.8
9/1/2011,,,9,1,2011,2011.9
9/2/2011,1.75,2.52,9,2,2011,2011.9
9/3/2011,,,9,3,2011,2011.9
9/4/2011,,,9,4,2011,2011.9
9/5/2011,1.74,2.47,9,5,2011,2011.9
9/6/2011,1.75,2.48,9,6,2011,2011.9
9/7/2011,1.76,2.49,9,7,2011,2011.9
9/8/2011,1.75,2.45,9,8,2011,2011.9
9/9/2011,1.76,2.47,9,9,2011,2011.9
9/10/2011,,,9,10,2011,2011.9
9/11/2011,,,9,11,2011,2011.9
9/12/2011,1.77,2.45,9,12,2011,2011.9
9/13/2011,1.78,2.43,9,13,2011,2011.9
9/14/2011,1.77,2.42,9,14,2011,2011.9
9/15/2011,1.76,2.41,9,15,2011,2011.9
9/16/2011,1.77,2.44,9,16,2011,2011.9
9/17/2011,,,9,17,2011,2011.9
9/18/2011,,,9,18,2011,2011.9
9/19/2011,1.78,2.45,9,19,2011,2011.9
9/20/2011,1.79,2.44,9,20,2011,2011.9
9/21/2011,1.79,2.45,9,21,2011,2011.9
9/22/2011,1.79,2.45,9,22,2011,2011.9
9/23/2011,1.82,2.45,9,23,2011,2011.9
9/24/2011,,,9,24,2011,2011.9
9/25/2011,,,9,25,2011,2011.9
9/26/2011,1.83,2.46,9,26,2011,2011.9
9/27/2011,1.84,2.48,9,27,2011,2011.9
9/28/2011,1.84,2.49,9,28,2011,2011.9
9/29/2011,1.84,2.51,9,29,2011,2011.9
9/30/2011,1.85,2.52,9,30,2011,2011.9
10/1/2011,,,10,1,2011,2011.10
10/2/2011,,,10,2,2011,2011.10
10/3/2011,1.85,2.50,10,3,2011,2011.10
10/4/2011,1.86,2.48,10,4,2011,2011.10
10/5/2011,1.89,2.49,10,5,2011,2011.10
10/6/2011,1.87,2.49,10,6,2011,2011.10
10/7/2011,1.84,2.45,10,7,2011,2011.10
10/8/2011,,,10,8,2011,2011.10
10/9/2011,,,10,9,2011,2011.10
10/10/2011,1.83,2.47,10,10,2011,2011.10
10/11/2011,1.83,2.48,10,11,2011,2011.10
10/12/2011,1.83,2.49,10,12,2011,2011.10
10/13/2011,1.82,2.50,10,13,2011,2011.10
10/14/2011,1.82,2.51,10,14,2011,2011.10
10/15/2011,,,10,15,2011,2011.10
10/16/2011,,,10,16,2011,2011.10
10/17/2011,1.83,2.52,10,17,2011,2011.10
10/18/2011,1.84,2.54,10,18,2011,2011.10
10/19/2011,1.86,2.54,10,19,2011,2011.10
10/20/2011,1.84,2.55,10,20,2011,2011.10
10/21/2011,1.86,2.56,10,21,2011,2011.10
10/22/2011,,,10,22,2011,2011.10
10/23/2011,,,10,23,2011,2011.10
10/24/2011,1.84,2.54,10,24,2011,2011.10
10/25/2011,1.82,2.52,10,25,2011,2011.10
10/26/2011,1.79,2.50,10,26,2011,2011.10
10/27/2011,1.76,2.45,10,27,2011,2011.10
10/28/2011,1.75,2.46,10,28,2011,2011.10
10/29/2011,,,10,29,2011,2011.10
10/30/2011,,,10,30,2011,2011.10
10/31/2011,1.75,2.46,10,31,2011,2011.10
11/1/2011,1.75,2.45,11,1,2011,2011.11
11/2/2011,1.79,2.45,11,2,2011,2011.11
11/3/2011,1.77,2.44,11,3,2011,2011.11
11/4/2011,1.77,2.43,11,4,2011,2011.11
11/5/2011,,,11,5,2011,2011.11
11/6/2011,,,11,6,2011,2011.11
11/7/2011,,,11,7,2011,2011.11
11/8/2011,,,11,8,2011,2011.11
11/9/2011,,,11,9,2011,2011.11
11/10/2011,1.74,2.41,11,10,2011,2011.11
11/11/2011,1.78,2.42,11,11,2011,2011.11
11/12/2011,,,11,12,2011,2011.11
11/13/2011,,,11,13,2011,2011.11
11/14/2011,1.77,2.42,11,14,2011,2011.11
11/15/2011,1.77,2.42,11,15,2011,2011.11
11/16/2011,1.78,2.42,11,16,2011,2011.11
11/17/2011,1.79,2.42,11,17,2011,2011.11
11/18/2011,1.80,2.43,11,18,2011,2011.11
11/19/2011,,,11,19,2011,2011.11
11/20/2011,,,11,20,2011,2011.11
11/21/2011,1.81,2.45,11,21,2011,2011.11
11/22/2011,1.83,2.47,11,22,2011,2011.11
11/23/2011,1.83,2.48,11,23,2011,2011.11
11/24/2011,1.86,2.49,11,24,2011,2011.11
11/25/2011,1.85,2.48,11,25,2011,2011.11
11/26/2011,,,11,26,2011,2011.11
11/27/2011,,,11,27,2011,2011.11
11/28/2011,1.88,2.49,11,28,2011,2011.11
11/29/2011,1.85,2.48,11,29,2011,2011.11
11/30/2011,1.84,2.46,11,30,2011,2011.11
12/1/2011,1.84,2.45,12,1,2011,2011.12
12/2/2011,1.82,2.46,12,2,2011,2011.12
12/3/2011,,,12,3,2011,2011.12
12/4/2011,,,12,4,2011,2011.12
12/5/2011,1.81,2.45,12,5,2011,2011.12
12/6/2011,1.82,2.45,12,6,2011,2011.12
12/7/2011,1.83,2.45,12,7,2011,2011.12
12/8/2011,1.82,2.44,12,8,2011,2011.12
12/9/2011,1.82,2.44,12,9,2011,2011.12
12/10/2011,,,12,10,2011,2011.12
12/11/2011,,,12,11,2011,2011.12
12/12/2011,1.84,2.46,12,12,2011,2011.12
12/13/2011,1.85,2.45,12,13,2011,2011.12
12/14/2011,1.86,2.45,12,14,2011,2011.12
12/15/2011,1.87,2.44,12,15,2011,2011.12
12/16/2011,1.87,2.43,12,16,2011,2011.12
12/17/2011,,,12,17,2011,2011.12
12/18/2011,,,12,18,2011,2011.12
12/19/2011,1.87,2.44,12,19,2011,2011.12
12/20/2011,1.88,2.45,12,20,2011,2011.12
12/21/2011,1.89,2.47,12,21,2011,2011.12
12/22/2011,1.87,2.45,12,22,2011,2011.12
12/23/2011,1.88,2.46,12,23,2011,2011.12
12/24/2011,,,12,24,2011,2011.12
12/25/2011,,,12,25,2011,2011.12
12/26/2011,1.88,2.46,12,26,2011,2011.12
12/27/2011,1.88,2.46,12,27,2011,2011.12
12/28/2011,1.88,2.46,12,28,2011,2011.12
12/29/2011,1.89,2.47,12,29,2011,2011.12
12/30/2011,1.91,2.46,12,30,2011,2011.12
12/31/2011,,,12,31,2011,2011.12
1/1/2012,,,1,1,2012,2012.1
1/2/2012,1.89,2.44,1,2,2012,2012.1
1/3/2012,1.88,2.43,1,3,2012,2012.1
1/4/2012,1.88,2.44,1,4,2012,2012.1
1/5/2012,1.86,2.42,1,5,2012,2012.1
1/6/2012,1.87,2.41,1,6,2012,2012.1
1/7/2012,,,1,7,2012,2012.1
1/8/2012,,,1,8,2012,2012.1
1/9/2012,1.87,2.39,1,9,2012,2012.1
1/10/2012,1.86,2.38,1,10,2012,2012.1
1/11/2012,1.86,2.38,1,11,2012,2012.1
1/12/2012,1.85,2.36,1,12,2012,2012.1
1/13/2012,1.84,2.34,1,13,2012,2012.1
1/14/2012,,,1,14,2012,2012.1
1/15/2012,,,1,15,2012,2012.1
1/16/2012,1.84,2.36,1,16,2012,2012.1
1/17/2012,1.84,2.34,1,17,2012,2012.1
1/18/2012,1.83,2.34,1,18,2012,2012.1
1/19/2012,1.83,2.34,1,19,2012,2012.1
1/20/2012,1.82,2.35,1,20,2012,2012.1
1/21/2012,,,1,21,2012,2012.1
1/22/2012,,,1,22,2012,2012.1
1/23/2012,1.82,2.35,1,23,2012,2012.1
1/24/2012,1.82,2.36,1,24,2012,2012.1
1/25/2012,1.82,2.36,1,25,2012,2012.1
1/26/2012,1.82,2.36,1,26,2012,2012.1
1/27/2012,1.79,2.35,1,27,2012,2012.1
1/28/2012,,,1,28,2012,2012.1
1/29/2012,,,1,29,2012,2012.1
1/30/2012,1.78,2.33,1,30,2012,2012.1
1/31/2012,1.78,2.34,1,31,2012,2012.1
2/1/2012,1.76,2.33,2,1,2012,2012.2
